,first_prime,first_entropy,avg_second_entropy,total_entropy,second_prime
1489,80953,6.428817552451473,5.125966336477153,11.554783888928625,21767.0
1490,90583,6.429082007974361,5.1256759147026125,11.554757922676973,21767.0
1491,90127,6.606824989062414,4.947927615785535,11.554752604847948,86531.0
1492,19603,6.614922098023714,4.939825208321564,11.554747306345277,27581.0
1493,54367,6.483173266096736,5.071559857371349,11.554733123468084,19081.0
1494,69247,6.474997056043891,5.07968575222859,11.554682808272482,30181.0
1495,10789,6.618317371072041,4.93634245546027,11.554659826532312,23561.0
1496,49031,6.594697533840069,4.959961430883688,11.554658964723757,57283.0
1497,94823,6.481314626270388,5.073337748409915,11.554652374680302,75011.0
1498,32687,6.506601191112617,5.048050532284825,11.554651723397441,90511.0
1499,57283,6.496634147348779,5.057923534539918,11.554557681888696,49109.0
1500,12853,6.510497827522238,5.044013016711933,11.554510844234171,90677.0
1501,27091,6.609852920100589,4.944585099933273,11.554438020033862,86539.0
1502,71059,6.599123666367792,4.955298655885816,11.554422322253608,36821.0
1503,13049,6.611898439870062,4.9425020201884,11.554400460058462,27581.0
1504,27109,6.618126759823101,4.936262823228367,11.554389583051467,86531.0
1505,46327,6.489629493964232,5.064629967619965,11.554259461584197,80911.0
1506,35281,6.496935224946652,5.057316886177623,11.554252111124274,90677.0
1507,80239,6.433435054820516,5.120808424227596,11.554243479048113,41761.0
1508,81097,6.58647202313828,4.967767702290771,11.554239725429051,23561.0
1509,31069,6.600916202857988,4.953283773783435,11.554199976641424,87523.0
1510,40193,6.608724412994836,4.945434612565336,11.554159025560171,27581.0
1511,51907,6.597533203471274,4.956527875355952,11.554061078827225,36821.0
1512,41627,6.492335561887779,5.061628676938597,11.553964238826376,83903.0
1513,56149,6.479406361503221,5.074502056167476,11.553908417670698,32027.0
1514,15073,6.62410309330841,4.929798874314185,11.553901967622595,96821.0
1515,93601,6.58343095608009,4.970444445690766,11.553875401770856,57283.0
1516,65497,6.482316937902697,5.071552539387012,11.553869477289709,10831.0
1517,62347,6.481551484576735,5.072297733423249,11.553849217999984,80911.0
1518,10957,6.620204918499406,4.933636889651895,11.5538418081513,36821.0
1519,84961,6.472201037015417,5.081608053086809,11.553809090102225,30577.0
1520,16903,6.609581949874538,4.9441969183428025,11.55377886821734,27581.0
1521,17509,6.6197518863537015,4.933963621825014,11.553715508178716,36821.0
1522,38459,6.486184192292029,5.067500232496502,11.553684424788532,20717.0
1523,78649,6.462238864573228,5.091411708751822,11.55365057332505,10223.0
1524,15647,6.501495297546531,5.052024287318172,11.553519584864702,23909.0
1525,49681,6.48940277923418,5.064085524369757,11.553488303603938,30577.0
1526,94307,6.572070889382548,4.981400103077826,11.553470992460374,21863.0
1527,16703,6.610538021842149,4.942926826150764,11.553464847992913,85427.0
1528,72053,6.442813458338743,5.110596486829422,11.553409945168166,89611.0
1529,98543,6.4656247047933,5.087784024403905,11.553408729197205,20717.0
1530,71209,6.600078425098021,4.953330062599476,11.553408487697496,86531.0
1531,59083,6.433831921858765,5.1194673869916185,11.553299308850384,21767.0
1532,42697,6.497411997330841,5.055824737915755,11.553236735246596,30181.0
1533,98017,6.575665478740588,4.977562579765237,11.553228058505827,23561.0
1534,18097,6.599536786522433,4.953642043550842,11.553178830073275,23561.0
1535,74653,6.483809008780227,5.069348028616624,11.55315703739685,19081.0
1536,46219,6.475838666481751,5.07726938591339,11.553108052395142,30577.0
1537,15907,6.617204023230069,4.935898469608459,11.553102492838526,36821.0
1538,90437,6.579295274980507,4.973807102480503,11.553102377461009,21863.0
1539,46271,6.483359521475227,5.069742106105206,11.553101627580432,83903.0
1540,50129,6.448502762348261,5.104564606943071,11.553067369291332,34877.0
1541,10529,6.461230882488411,5.0917949114520775,11.553025793940488,34877.0
1542,17209,6.6205465250390745,4.932458193569518,11.553004718608593,86531.0
1543,10273,6.632153265603857,4.920779104604096,11.552932370207952,56891.0
1544,26437,6.503670287252223,5.049239550961768,11.552909838213992,80911.0
1545,75109,6.601110303951981,4.951766046559552,11.552876350511532,36821.0
1546,39041,6.594993192271934,4.957869591803268,11.552862784075202,57283.0
1547,68473,6.463826559889586,5.088914723721935,11.552741283611521,50929.0
1548,63541,6.474894653568317,5.077843977332052,11.552738630900368,90787.0
1549,41263,6.476754371668656,5.075969022742711,11.552723394411366,90887.0
1550,63527,6.494027600676056,5.05868824763546,11.552715848311514,80911.0
1551,24169,6.492305517936475,5.06033231186531,11.552637829801785,30577.0
1552,84631,6.474061658388907,5.07852038249707,11.552582040885977,29077.0
1553,62473,6.485384085446163,5.067178259894696,11.55256234534086,80911.0
1554,17609,6.609462991963476,4.943093513250955,11.552556505214431,82531.0
1555,86743,6.4686849816037055,5.083840874946869,11.552525856550574,50929.0
1556,67103,6.586334150624428,4.96614777352267,11.552481924147099,85427.0
1557,69427,6.486071855554634,5.0664036331166065,11.552475488671242,30181.0
1558,82903,6.442772376288111,5.109690013856844,11.552462390144955,41761.0
1559,16843,6.4846589602710845,5.067778475744352,11.552437436015436,29077.0
1560,67843,6.468966597907356,5.083427089301382,11.552393687208738,50929.0
1561,51307,6.603044466670964,4.949321873244006,11.55236633991497,86923.0
1562,96847,6.462849886763727,5.089497813446207,11.552347700209934,10223.0
1563,70351,6.601711823990349,4.950550697683307,11.552262521673656,28697.0
1564,49627,6.493971075739845,5.058266765546483,11.552237841286328,30181.0
1565,38261,6.476924240758128,5.075245467351874,11.552169708110002,59077.0
1566,10729,6.6267487690787,4.925406623916666,11.552155392995367,86531.0
1567,95107,6.600407818761785,4.9517357936216575,11.552143612383443,36821.0
1568,98641,6.461914497191158,5.0901822538268275,11.552096751017984,30577.0
1569,72031,6.61173095812053,4.940365675655729,11.552096633776259,56893.0
1570,36251,6.489265475401636,5.062774615876885,11.55204009127852,90787.0
1571,13807,6.615906585623815,4.936132801616566,11.55203938724038,56921.0
1572,10597,6.616524818091894,4.935484842753925,11.552009660845819,36821.0
1573,72469,6.485126317519928,5.0668209112065945,11.551947228726522,30181.0
1574,75641,6.480577005604099,5.071264397234926,11.551841402839024,23909.0
1575,89203,6.432645881556745,5.119189965973019,11.551835847529764,41761.0
1576,91807,6.590594575202165,4.961231745918069,11.551826321120235,23561.0
1577,27901,6.612445176689254,4.939349982184658,11.551795158873912,86539.0
1578,10723,6.6387124971374165,4.912992851326524,11.55170534846394,56891.0
1579,70951,6.597662845389452,4.95403893183993,11.551701777229383,23687.0
1580,12073,6.631940448737655,4.919741942752393,11.551682391490047,56891.0
1581,34267,6.481451554057405,5.070186622950143,11.551638177007547,80911.0
1582,95701,6.5855298388268775,4.966089513733606,11.551619352560483,23687.0
1583,81307,6.589780959963051,4.961827017493886,11.551607977456936,56921.0
1584,64327,6.477447426508573,5.074110850139451,11.551558276648024,80911.0
1585,69481,6.481350973141899,5.070181241552384,11.551532214694284,30577.0
1586,26347,6.49239241397322,5.059046780500349,11.55143919447357,80911.0
1587,74093,6.58316218920681,4.96825184876953,11.55141403797634,15287.0
1588,78031,6.585065843635647,4.966298872718021,11.551364716353667,29567.0
1589,14867,6.488502834793202,5.062820662636448,11.55132349742965,20939.0
1590,76249,6.465556386767737,5.085756485138733,11.55131287190647,30181.0
1591,98251,6.47273409190824,5.078561106113812,11.551295198022052,60373.0
1592,74623,6.484392718824908,5.06684567581643,11.551238394641338,80911.0
1593,92581,6.490652218078577,5.060563732924278,11.551215951002856,60373.0
1594,40973,6.582520526867734,4.9686570724992745,11.551177599367008,15287.0
1595,61483,6.478812302432583,5.072361243626891,11.551173546059474,29077.0
1596,62143,6.479054114169231,5.0720803681131645,11.551134482282396,90887.0
1597,15467,6.497719436407121,5.053387658750568,11.55110709515769,23909.0
1598,12583,6.511802162695131,5.039219175041721,11.551021337736852,90677.0
1599,85093,6.427918686721578,5.123098310121777,11.551016996843355,21767.0
1600,14629,6.496904248258881,5.0540614700918,11.550965718350682,30577.0
1601,62497,6.48962914886221,5.061333627419366,11.550962776281576,30181.0
1602,58309,6.42295183304984,5.12798708999667,11.550938923046509,21767.0
1603,70183,6.603982280745012,4.946880940619042,11.550863221364054,52967.0
1604,57901,6.594729107091594,4.956123101450321,11.550852208541915,23687.0
1605,53017,6.598627630466732,4.952181742599717,11.55080937306645,86923.0
1606,50971,6.594806174832249,4.955968388204289,11.550774563036537,23687.0
1607,15649,6.498317178783202,5.052418894562898,11.5507360733461,32027.0
1608,64271,6.472904841260809,5.077829645765642,11.550734487026451,83903.0
1609,37021,6.610663467767301,4.939949530927052,11.550612998694353,56893.0
1610,43261,6.479906173848369,5.070586148194151,11.550492322042519,90887.0
1611,41039,6.601742420075452,4.948710035678018,11.55045245575347,27581.0
1612,20389,6.4548740902109625,5.095565343227084,11.550439433438047,41761.0
1613,38461,6.475881333679258,5.074554913250729,11.550436246929987,29077.0
1614,12647,6.506782183462475,5.043644097433417,11.550426280895891,83903.0
1615,89071,6.579923408563637,4.970435674916731,11.550359083480368,23567.0
1616,19207,6.615816775386572,4.9344576384053225,11.550274413791895,86531.0
1617,16097,6.601372722631664,4.9488889633111715,11.550261685942836,82531.0
1618,72103,6.618525922722713,4.931734408361451,11.550260331084164,56891.0
1619,19403,6.618960858595458,4.931234964035752,11.55019582263121,27581.0
1620,71023,6.610802524731598,4.939335467631996,11.550137992363595,56891.0
1621,93407,6.576731467256312,4.973358027866174,11.550089495122487,21863.0
1622,71039,6.520358204938851,5.0294433457738394,11.54980155071269,32561.0
1623,97081,6.589805284463571,4.9599660207238045,11.549771305187376,23567.0
1624,79043,6.576177239416389,4.973416919428383,11.549594158844773,15287.0
1625,49261,6.481226853985017,5.068257239966744,11.549484093951762,30577.0
1626,19073,6.538641711958276,5.010805560528506,11.54944727248678,26591.0
1627,10369,6.610441968126983,4.938980056043135,11.549422024170118,87523.0
1628,10753,6.630699759315085,4.918680386375688,11.549380145690773,96821.0
1629,17053,6.626530054000244,4.922838802367839,11.549368856368083,96821.0
1630,43627,6.495842339111693,5.05347920417237,11.549321543284062,80911.0
1631,20731,6.622417058880759,4.926888886829755,11.549305945710515,56893.0
1632,26431,6.499148613136831,5.050152877073634,11.549301490210464,90887.0
1633,42967,6.495483241189351,5.0537857558208765,11.549268997010227,30181.0
1634,80713,6.59163905481471,4.957562386760136,11.549201441574846,52967.0
1635,87013,6.587310974104493,4.961881264591601,11.549192238696094,52967.0
1636,90163,6.5919452993752445,4.957206031455651,11.549151330830895,27581.0
1637,37201,6.609990201212617,4.939090217858867,11.549080419071483,56893.0
1638,56431,6.489136322383259,5.059898439125304,11.549034761508562,90787.0
1639,87643,6.473807995109319,5.0751563916638665,11.548964386773186,50929.0
1640,70981,6.594165859299955,4.95479527731385,11.548961136613805,23567.0
1641,37061,6.591604887245474,4.9573391412876955,11.54894402853317,85243.0
1642,30859,6.437340053124629,5.111531604531117,11.548871657655745,21767.0
1643,72649,6.483749752430748,5.065094441951538,11.548844194382287,30181.0
1644,16487,6.495754898992364,5.0530302731997425,11.548785172192106,20939.0
1645,79801,6.587233330970367,4.961459788563992,11.54869311953436,23567.0
1646,68743,6.459726862148326,5.088849025182457,11.548575887330783,50929.0
1647,71089,6.599220962568839,4.9492784945530115,11.54849945712185,23561.0
1648,10973,6.542256572010081,5.0061891391446895,11.54844571115477,26591.0
1649,20173,6.6266719784190125,4.921746541606074,11.548418520025088,56891.0
1650,37501,6.606349278304857,4.942046703088106,11.548395981392964,28697.0
1651,73091,6.504681347359568,5.043698105945579,11.548379453305149,65837.0
1652,10259,6.452606121127794,5.095771515609622,11.548377636737417,34877.0
1653,10937,6.539381322174326,5.008925644752037,11.548306966926363,26591.0
1654,63421,6.4793131774564126,5.068902194258318,11.548215371714731,90887.0
1655,42169,6.490786403841851,5.057403380970548,11.548189784812399,30577.0
1656,80173,6.594531870159574,4.953644404806997,11.548176274966572,52967.0
1657,89107,6.5906248357712185,4.957492922006036,11.548117757777256,23561.0
1658,53089,6.434172598026485,5.11369094835099,11.547863546377474,21767.0
1659,36527,6.506556824544312,5.0412986619421405,11.547855486486451,80911.0
1660,10987,6.616933374685221,4.9309035121061005,11.547836886791321,23561.0
1661,83059,6.4254623826227135,5.12236121017175,11.547823592794463,21767.0
1662,76421,6.480456181504238,5.06724898055386,11.547705162058097,83903.0
1663,41903,6.600555181717324,4.947142826868218,11.547698008585542,27581.0
1664,97501,6.589509704059837,4.958099926987396,11.547609631047234,23687.0
1665,79601,6.5781692064486,4.969432173352558,11.547601379801158,85247.0
1666,80917,6.587681024012177,4.959887106646651,11.547568130658828,23561.0
1667,63247,6.473639280277835,5.073859968915377,11.547499249193212,80911.0
1668,35809,6.437397295497608,5.110069163976447,11.547466459474055,21767.0
1669,14657,6.499656451320128,5.047754335467181,11.54741078678731,23909.0
1670,10253,6.460190463343739,5.087177643127401,11.54736810647114,98479.0
1671,70913,6.521308908103226,5.026022704037403,11.547331612140628,26597.0
1672,85903,6.426240784660634,5.121067792473597,11.547308577134231,21767.0
1673,19507,6.613733665947858,4.933537268619606,11.547270934567464,36821.0
1674,83701,6.588316371556805,4.95894533391156,11.547261705468365,29567.0
1675,50123,6.456288567289159,5.09088362183618,11.547172189125337,98479.0
1676,34651,6.493430603660663,5.053686425118401,11.547117028779063,90787.0
1677,78901,6.579861157639876,4.967239158981971,11.547100316621847,23567.0
1678,73061,6.583696237521967,4.963303048151497,11.546999285673465,85243.0
1679,56437,6.490541531418723,5.056444935017109,11.546986466435833,19081.0
1680,89017,6.581752115009294,4.965185351640585,11.54693746664988,23561.0
1681,95461,6.476616725173279,5.07026136901088,11.546878094184159,32027.0
1682,90187,6.598569421574003,4.948133111919449,11.546702533493452,23561.0
1683,37049,6.583948867878559,4.9627512722842395,11.546700140162798,52813.0
1684,92461,6.481570908625302,5.065013849804174,11.546584758429475,30577.0
1685,36541,6.483826899062817,5.062741671424577,11.546568570487395,90787.0
1686,13907,6.534454136439639,5.011978614009901,11.54643275044954,26813.0
1687,32647,6.498025241023925,5.048271018328869,11.546296259352793,80911.0
1688,67901,6.576448433748841,4.9697839915698205,11.546232425318662,85247.0
1689,13709,6.536555770370193,5.009589910408311,11.546145680778505,26153.0
1690,98467,6.460380324728076,5.0857495932920465,11.546129918020123,10223.0
1691,63901,6.580394544861956,4.965733467383755,11.54612801224571,57283.0
1692,16249,6.484886616048512,5.061233377658106,11.546119993706618,30577.0
1693,17203,6.628146893032069,4.917960647108745,11.546107540140813,56891.0
1694,20719,6.613906993139154,4.93212877283954,11.546035765978694,86531.0
1695,92641,6.480617719656194,5.0653921006731295,11.546009820329324,30577.0
1696,47093,6.588512971060499,4.957412438916562,11.545925409977063,15287.0
1697,78643,6.465971624320546,5.079754820534701,11.545726444855248,50929.0
1698,70381,6.598262752307382,4.947461153371186,11.545723905678567,29567.0
1699,87103,6.592061566082554,4.953546508556346,11.5456080746389,52967.0
1700,63841,6.469716766584066,5.075803339024172,11.545520105608237,29077.0
1701,79031,6.501626255513376,5.043892853006674,11.54551910852005,58679.0
1702,83071,6.581179221336774,4.964336455922658,11.545515677259433,29567.0
1703,67453,6.4797156434485945,5.065744786389917,11.545460429838512,19081.0
1704,16453,6.49965478936174,5.0457730135532906,11.54542780291503,90787.0
1705,94621,6.474161360595965,5.071153249411557,11.545314610007523,30577.0
1706,96487,6.473095319750474,5.072196495745808,11.545291815496281,10223.0
1707,71069,6.583921099411867,4.9613296359833114,11.545250735395179,82531.0
1708,83641,6.4745685098294725,5.070583668360637,11.54515217819011,29077.0
1709,30169,6.601808990491461,4.943335473460869,11.54514446395233,87523.0
1710,19037,6.536092764671013,5.008999881325111,11.545092645996125,26591.0
1711,96457,6.477835322856649,5.067251261078451,11.545086583935099,10831.0
1712,39047,6.585321953941903,4.9597626744455034,11.545084628387407,21863.0
1713,94687,6.473405468704653,5.071633454020801,11.545038922725453,10223.0
1714,93047,6.570944791110172,4.974056192689748,11.54500098379992,21863.0
1715,16427,6.498778591274707,5.046141643278503,11.54492023455321,83903.0
1716,63241,6.466150479143204,5.078745208435607,11.544895687578812,90887.0
1717,57301,6.597567214706532,4.947305779522282,11.544872994228815,28697.0
1718,47903,6.584266785347311,4.960601734122028,11.54486851946934,15287.0
1719,39607,6.587874607919035,4.956990375516084,11.544864983435119,12853.0
1720,70841,6.423786584641196,5.1210093882189165,11.544795972860111,96323.0
1721,49103,6.603788051609296,4.940873200695069,11.544661252304365,27581.0
1722,59107,6.600106887373032,4.944435906580323,11.544542793953354,36821.0
1723,50893,6.434714722892784,5.109772467700687,11.544487190593472,21767.0
1724,12703,6.638532191705868,4.905780895357953,11.54431308706382,56891.0
1725,63097,6.569238320349749,4.974967064193561,11.54420538454331,12853.0
1726,10289,6.451728022955356,5.092474780787346,11.544202803742703,57347.0
1727,35461,6.491687692310378,5.0524442481997385,11.544131940510116,90787.0
1728,81703,6.594176549668587,4.949824026237311,11.544000575905898,52967.0
1729,36847,6.47848991436008,5.06550836136539,11.543998275725471,50929.0
1730,70439,6.582858965232671,4.961127269086091,11.543986234318762,52813.0
1731,72503,6.4448063979923225,5.099168609050211,11.543975007042533,89611.0
1732,94561,6.467394611589407,5.076551635430222,11.54394624701963,32027.0
1733,30971,6.5159603632197465,5.0279741773998206,11.543934540619567,68239.0
1734,30781,6.609001489898213,4.934645710318847,11.543647200217059,29567.0
1735,65437,6.481810178781792,5.061767210060719,11.543577388842511,19081.0
1736,37409,6.59027817464255,4.953119871139079,11.543398045781629,52813.0
1737,18307,6.604293280020405,4.93898905795464,11.543282337975045,56921.0
1738,90371,6.499403165619032,5.043787049270661,11.543190214889695,68239.0
1739,30197,6.530430504691282,5.012729700237473,11.543160204928753,26513.0
1740,70139,6.520024537216333,5.023011536701529,11.543036073917861,32561.0
1741,68947,6.462077893916348,5.080876270095159,11.542954164011507,10223.0
1742,78301,6.584239162001257,4.958556525544598,11.542795687545855,29567.0
1743,20759,6.449107332157658,5.093627745028735,11.542735077186393,68311.0
1744,63487,6.476632495215175,5.066067149688897,11.542699644904072,50929.0
1745,34261,6.477888105431289,5.06459222359378,11.542480329025068,90887.0
1746,60937,6.57550275362391,4.9669381253993325,11.542440879023243,12853.0
1747,27031,6.615237060037069,4.9271852703328305,11.542422330369899,56893.0
1748,95021,6.438337539995201,5.104070778438735,11.542408318433935,34877.0
1749,19087,6.612920667291339,4.929370948518221,11.54229161580956,23561.0
1750,17903,6.541086193927743,5.0010096632333205,11.542095857161064,26591.0
1751,96703,6.57120859903702,4.970634005231764,11.541842604268783,85247.0
1752,70589,6.421716719997716,5.12007695303867,11.541793673036386,32411.0
1753,10427,6.455480237627218,5.086309923485518,11.541790161112736,56393.0
1754,28019,6.434116070032198,5.107549976864519,11.541666046896717,57347.0
1755,36109,6.599418851627495,4.942053160505868,11.541472012133362,87523.0
1756,20753,6.4566867251564695,5.084615601758828,11.541302326915297,89611.0
1757,72089,6.43744359033395,5.103851389526602,11.541294979860552,51341.0
1758,23071,6.611113841969825,4.930155703638055,11.54126954560788,56893.0
1759,47309,6.580607673720793,4.960628865222679,11.541236538943473,52813.0
1760,76423,6.482435971767708,5.058761435947498,11.541197407715206,80911.0
1761,92467,6.4820040325051815,5.059175463159866,11.541179495665048,30181.0
1762,49307,6.578741795180668,4.962343396967523,11.541085192148191,21863.0
1763,10853,6.448495333570004,5.092577518231205,11.541072851801209,47699.0
1764,69073,6.57081167187191,4.970203148782771,11.54101482065468,85247.0
1765,50321,6.45287078700948,5.0881159074754825,11.540986694484962,98479.0
1766,32467,6.495436730011424,5.045508926284779,11.540945656296204,80911.0
1767,80471,6.426104163795796,5.114806457381851,11.540910621177648,96323.0
1768,97103,6.519190939610531,5.021671487545762,11.540862427156293,26987.0
1769,17093,6.542523032820694,4.998332587637292,11.540855620457986,92567.0
1770,32507,6.456479895608921,5.084344795721121,11.540824691330041,89611.0
1771,15803,6.443854186399922,5.0969312326235645,11.540785419023486,47699.0
1772,63907,6.571625561889416,4.969105015173096,11.540730577062511,12853.0
1773,14627,6.498841671168566,5.041750634480445,11.54059230564901,83903.0
1774,61703,6.588664322140359,4.951927470393995,11.540591792534354,85427.0
1775,25703,6.453433510233402,5.0870927728978,11.540526283131202,89611.0
1776,76039,6.57938486816488,4.961045852584586,11.540430720749466,12547.0
1777,50291,6.444996906337464,5.09535277361587,11.540349679953334,34877.0
1778,27103,6.62442012090976,4.915914367261019,11.540334488170778,56891.0
1779,93607,6.576459551670967,4.963821187793514,11.540280739464482,12853.0
1780,40739,6.580822143862027,4.959392906310952,11.540215050172979,52813.0
1781,78509,6.407074994733002,5.133037538518314,11.540112533251317,32411.0
1782,36241,6.476150682144312,5.063421721773642,11.539572403917955,90887.0
1783,79063,6.571233571396926,4.968318020182777,11.539551591579702,85247.0
1784,31907,6.527098300613954,5.012356799950317,11.539455100564272,26813.0
1785,92051,6.441705240197193,5.09773787904327,11.539443119240463,34877.0
1786,80231,6.435955434853699,5.10340076881726,11.539356203670959,47599.0
1787,70639,6.581158786996408,4.958148901169686,11.539307688166094,12547.0
1788,25037,6.4553033642333695,5.083991295450411,11.53929465968378,89611.0
1789,57601,6.429970993531965,5.109218878008754,11.539189871540719,82939.0
1790,32057,6.452205702810556,5.086950968233163,11.539156671043719,89611.0
1791,90527,6.432744968852327,5.106408574784215,11.539153543636541,68311.0
1792,60139,6.588723660608242,4.9503083612714285,11.53903202187967,87523.0
1793,35027,6.452080965168755,5.0869217108468865,11.539002676015642,89611.0
1794,20357,6.456574733046042,5.0823917853910325,11.538966518437075,89611.0
1795,79301,6.499807533140603,5.039110722897784,11.538918256038388,26839.0
1796,60793,6.5746425744159565,4.964140460975569,11.538783035391525,85247.0
1797,36451,6.491711588426058,5.04706738515841,11.538778973584467,90787.0
1798,92647,6.481917487876968,5.056843135378233,11.5387606232552,30181.0
1799,94261,6.463117117808175,5.075629698922468,11.538746816730644,30577.0
1800,78059,6.406361464825609,5.132331180616042,11.53869264544165,32411.0
1801,70241,6.432045069825198,5.106541910714592,11.53858698053979,56393.0
1802,89603,6.41552164334804,5.123043478401978,11.538565121750018,21577.0
1803,78041,6.409498452264383,5.128899909925127,11.538398362189511,96323.0
1804,92801,6.43730794092722,5.101071225015541,11.53837916594276,57347.0
1805,96451,6.477184354854454,5.061131636914729,11.538315991769181,32027.0
1806,97301,6.499024508071621,5.039282911175186,11.538307419246806,26839.0
1807,79103,6.520634072551447,5.01756715388657,11.538201226438016,12569.0
1808,50231,6.452083792126057,5.086044041630472,11.53812783375653,98479.0
1809,94651,6.474607972391816,5.0634269115480555,11.538034883939872,32027.0
1810,90281,6.435816613756969,5.102136927554378,11.537953541311346,57347.0
1811,12809,6.455766716192057,5.082094003605064,11.537860719797122,57347.0
1812,75041,6.4263192629558405,5.111532030103705,11.537851293059546,32693.0
1813,10457,6.449358016164501,5.088335630017612,11.537693646182113,32693.0
1814,50723,6.446068333920162,5.091605693584023,11.537674027504185,89611.0
1815,35801,6.438148969608216,5.099440541731777,11.537589511339993,47699.0
1816,36709,6.581751413039507,4.955818741149713,11.53757015418922,12547.0
1817,68437,6.465824348459199,5.071645362128973,11.537469710588173,50929.0
1818,70529,6.435971943122435,5.101487627129429,11.537459570251864,68311.0
1819,90821,6.437850842447307,5.099354291827795,11.537205134275101,57347.0
1820,90173,6.519141084620349,5.0179761244824235,11.537117209102773,26591.0
1821,50417,6.435105453462781,5.101945967962247,11.537051421425028,32693.0
1822,15809,6.4387531205217865,5.098129520943981,11.536882641465768,23473.0
1823,10589,6.447252466060431,5.08961182234237,11.5368642884028,23473.0
1824,34687,6.490319607435975,5.046306356023966,11.53662596345994,50929.0
1825,84017,6.414881687619689,5.1217014962309975,11.536583183850686,96323.0
1826,38201,6.435156577189006,5.10136126869009,11.536517845879096,47599.0
1827,70481,6.43260776010851,5.103590885580162,11.536198645688671,96323.0
1828,12503,6.463969705117334,5.072152877023732,11.536122582141065,98479.0
1829,39107,6.5290479078547845,5.007007741798255,11.53605564965304,26813.0
1830,80279,6.420900915561174,5.115140788513295,11.536041704074469,51341.0
1831,41269,6.476758518611147,5.0590729933090826,11.535831511920229,30577.0
1832,70823,6.432646737916401,5.103151987661524,11.535798725577925,41959.0
1833,15083,6.445923506362012,5.089821251815636,11.535744758177648,47699.0
1834,25073,6.451449742023648,5.084096055430758,11.535545797454407,89611.0
1835,75209,6.428600667316177,5.106903813511108,11.535504480827285,68311.0
1836,21089,6.453047464703336,5.082404375474386,11.535451840177721,57347.0
1837,62071,6.427742504435247,5.10749716859028,11.535239673025526,38953.0
1838,80153,6.431920896671911,5.103206621021015,11.535127517692926,47699.0
1839,59021,6.442931520950614,5.09215397376326,11.535085494713874,34877.0
1840,78401,6.414237413570091,5.12079331135905,11.53503072492914,96323.0
1841,20183,6.458352168371764,5.076643458471313,11.534995626843077,47599.0
1842,91703,6.517250647250441,5.017733674217026,11.534984321467466,56921.0
1843,49037,6.582166351321919,4.952772614856411,11.53493896617833,21863.0
1844,36457,6.492934577850088,5.04188830995481,11.534822887804898,19081.0
1845,50273,6.441725507837993,5.092983674695227,11.53470918253322,89611.0
1846,90731,6.501398790675236,5.033211128125813,11.53460991880105,58679.0
1847,70289,6.4284718560462215,5.106036462740547,11.534508318786768,51341.0
1848,75029,6.4352948688134095,5.099143600567028,11.534438469380436,68311.0
1849,95027,6.43387407745469,5.100477802878269,11.53435188033296,68311.0
1850,28109,6.438553557088424,5.09577230718858,11.534325864277005,57347.0
1851,81023,6.435511728297374,5.098803037380912,11.534314765678285,47599.0
1852,18503,6.436878273894109,5.09734330082219,11.534221574716298,47699.0
1853,10859,6.442811580112482,5.091354490401172,11.534166070513654,23473.0
1854,80369,6.4121256068395525,5.121912267753747,11.534037874593299,21577.0
1855,75401,6.427727383367201,5.1062141914592,11.5339415748264,32693.0
1856,80513,6.429452730624512,5.104474683596349,11.533927414220862,47699.0
1857,10453,6.452132361318302,5.0815171214773285,11.533649482795632,87697.0
1858,10739,6.539453226660677,4.994125159843639,11.533578386504317,26153.0
1859,25307,6.452887998714833,5.080548549994548,11.533436548709382,89611.0
1860,10429,6.456032303992442,5.077346237348957,11.5333785413414,73583.0
1861,50741,6.435245163248268,5.098109712731471,11.53335487597974,32693.0
1862,10567,6.436932435782348,5.09635324515767,11.533285680940018,82939.0
1863,82031,6.439632462610591,5.093450087138494,11.533082549749086,47599.0
1864,15607,6.439604250052011,5.093430977503748,11.533035227555759,82939.0
1865,87041,6.417397077385832,5.1155862203399325,11.532983297725764,96323.0
1866,50671,6.431751900966737,5.101129666857617,11.532881567824354,82939.0
1867,26017,6.434608740607275,5.098259635971574,11.532868376578849,38953.0
1868,26107,6.440375150276126,5.092315010147249,11.532690160423375,38953.0
1869,51203,6.445308581277511,5.0871544760314675,11.532463057308979,98479.0
1870,21503,6.459919831210863,5.072500191801052,11.532420023011916,98479.0
1871,25031,6.460518970830882,5.071897592347237,11.532416563178119,98479.0
1872,21059,6.45237042625948,5.0799338130257885,11.532304239285269,34877.0
1873,38501,6.431667543935851,5.100487837904173,11.532155381840024,47699.0
1874,40123,6.4483288706034205,5.0838159263461264,11.532144796949547,59879.0
1875,80671,6.4198403647994615,5.112084354132114,11.531924718931576,95239.0
1876,50147,6.435958602860696,5.095929660170231,11.531888263030927,32693.0
1877,27059,6.447115611889146,5.084750600643494,11.53186621253264,68311.0
1878,28703,6.435313936983631,5.096543367556047,11.531857304539678,41959.0
1879,93701,6.496599259147151,5.035231360871622,11.531830620018773,26839.0
1880,70451,6.434405899387881,5.097368885143523,11.531774784531404,32693.0
1881,32801,6.449671170048331,5.082098348701217,11.531769518749549,47599.0
1882,10459,6.447624361816255,5.084079606899702,11.531703968715957,76837.0
1883,70621,6.435319875677668,5.096301364974138,11.531621240651805,38953.0
1884,40127,6.445453642892603,5.086145258017778,11.531598900910382,56393.0
